instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day_name,year_month
7135,2011-10-29,4,0,10,21,0,6,0,1,0.24,0.2121,0.87,0.3582,1,49.0,50.0,Saturday,2011-10
7136,2011-10-29,4,0,10,22,0,6,0,1,0.22,0.2121,0.87,0.2239,10,44.0,54.0,Saturday,2011-10
7137,2011-10-29,4,0,10,23,0,6,0,1,0.22,0.2273,0.87,0.194,3,33.0,36.0,Saturday,2011-10
7138,2011-10-30,4,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239,7,47.0,54.0,Sunday,2011-10
7139,2011-10-30,4,0,10,1,0,0,0,1,0.22,0.2121,0.87,0.2537,9,34.0,43.0,Sunday,2011-10
7140,2011-10-30,4,0,10,2,0,0,0,1,0.22,0.2121,0.87,0.2836,7,43.0,50.0,Sunday,2011-10
7141,2011-10-30,4,0,10,3,0,0,0,1,0.24,0.2121,0.75,0.3582,7,26.0,33.0,Sunday,2011-10
7142,2011-10-30,4,0,10,4,0,0,0,1,0.22,0.197,0.8,0.3284,1,10.0,11.0,Sunday,2011-10
7143,2011-10-30,4,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985,0,4.0,4.0,Sunday,2011-10
7144,2011-10-30,4,0,10,6,0,0,0,1,0.24,0.2273,0.75,0.2537,2,8.0,10.0,Sunday,2011-10
7145,2011-10-30,4,0,10,7,0,0,0,1,0.24,0.2879,0.75,0.0,7,15.0,22.0,Sunday,2011-10
7146,2011-10-30,4,0,10,8,0,0,0,1,0.26,0.2576,0.7,0.2239,20,60.0,80.0,Sunday,2011-10
7147,2011-10-30,4,0,10,9,0,0,0,1,0.3,0.2879,0.65,0.2537,55,92.0,147.0,Sunday,2011-10
7148,2011-10-30,4,0,10,10,0,0,0,1,0.32,0.3333,0.61,0.0896,53,125.0,178.0,Sunday,2011-10
7149,2011-10-30,4,0,10,11,0,0,0,1,0.36,0.3485,0.53,0.2239,58,182.0,240.0,Sunday,2011-10
7150,2011-10-30,4,0,10,12,0,0,0,1,0.38,0.3939,0.5,0.194,85,229.0,314.0,Sunday,2011-10
7151,2011-10-30,4,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239,113,232.0,345.0,Sunday,2011-10
7152,2011-10-30,4,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.194,91,209.0,300.0,Sunday,2011-10
7153,2011-10-30,4,0,10,15,0,0,0,1,0.42,0.4242,0.35,0.1642,88,202.0,290.0,Sunday,2011-10
7154,2011-10-30,4,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343,107,213.0,320.0,Sunday,2011-10
7155,2011-10-30,4,0,10,17,0,0,0,1,0.4,0.4091,0.35,0.1045,54,191.0,245.0,Sunday,2011-10
7156,2011-10-30,4,0,10,18,0,0,0,1,0.36,0.3485,0.4,0.1343,51,162.0,213.0,Sunday,2011-10
7157,2011-10-30,4,0,10,19,0,0,0,1,0.56,0.5303,0.49,0.2985,28,125.0,153.0,Sunday,2011-10
7158,2011-10-30,4,0,10,20,0,0,0,1,0.34,0.3636,0.57,0.0,18,74.0,92.0,Sunday,2011-10
7159,2011-10-30,4,0,10,21,0,0,0,1,0.32,0.3485,0.66,0.0,4,75.0,79.0,Sunday,2011-10
7160,2011-10-30,4,0,10,22,0,0,0,1,0.3,0.3333,0.75,0.0,13,58.0,71.0,Sunday,2011-10
7161,2011-10-30,4,0,10,23,0,0,0,1,0.26,0.303,0.87,0.0,7,30.0,37.0,Sunday,2011-10
7162,2011-10-31,4,0,10,0,0,1,1,1,0.26,0.303,0.87,0.0,3,20.0,23.0,Monday,2011-10
7163,2011-10-31,4,0,10,1,0,1,1,1,0.26,0.303,0.81,0.0,5,8.0,13.0,Monday,2011-10
7164,2011-10-31,4,0,10,2,0,1,1,1,0.24,0.2879,0.87,0.0,0,3.0,3.0,Monday,2011-10
7165,2011-10-31,4,0,10,3,0,1,1,1,0.24,0.2576,0.87,0.1045,0,3.0,3.0,Monday,2011-10
7166,2011-10-31,4,0,10,4,0,1,1,1,0.24,0.2879,0.87,0.0,1,5.0,6.0,Monday,2011-10
7167,2011-10-31,4,0,10,5,0,1,1,1,0.22,0.2727,0.93,0.0,0,18.0,18.0,Monday,2011-10
7168,2011-10-31,4,0,10,6,0,1,1,1,0.24,0.2879,0.87,0.0,4,82.0,86.0,Monday,2011-10
7169,2011-10-31,4,0,10,7,0,1,1,1,0.24,0.2879,0.93,0.0,11,216.0,227.0,Monday,2011-10
7170,2011-10-31,4,0,10,8,0,1,1,2,0.28,0.3182,0.87,0.0,17,355.0,372.0,Monday,2011-10
7171,2011-10-31,4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,14,197.0,211.0,Monday,2011-10
7172,2011-10-31,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18,87.0,105.0,Monday,2011-10
7173,2011-10-31,4,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343,31,97.0,128.0,Monday,2011-10
7174,2011-10-31,4,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239,30,140.0,170.0,Monday,2011-10
7175,2011-10-31,4,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239,24,128.0,152.0,Monday,2011-10
7176,2011-10-31,4,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239,22,119.0,141.0,Monday,2011-10
7177,2011-10-31,4,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642,27,141.0,168.0,Monday,2011-10
7178,2011-10-31,4,0,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642,30,242.0,272.0,Monday,2011-10
7179,2011-10-31,4,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343,44,442.0,486.0,Monday,2011-10
7180,2011-10-31,4,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896,30,392.0,422.0,Monday,2011-10
7181,2011-10-31,4,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896,12,226.0,238.0,Monday,2011-10
7182,2011-10-31,4,0,10,20,0,1,1,1,0.4,0.4091,0.66,0.0896,18,154.0,172.0,Monday,2011-10
7183,2011-10-31,4,0,10,21,0,1,1,2,0.36,0.3485,0.76,0.194,7,109.0,116.0,Monday,2011-10
7184,2011-10-31,4,0,10,22,0,1,1,2,0.36,0.3485,0.76,0.194,8,77.0,85.0,Monday,2011-10
7185,2011-10-31,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.194,6,46.0,52.0,Monday,2011-10
7186,2011-11-01,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,3,18.0,21.0,Tuesday,2011-11
7187,2011-11-01,4,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343,3,8.0,11.0,Tuesday,2011-11
7188,2011-11-01,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642,1,3.0,4.0,Tuesday,2011-11
7189,2011-11-01,4,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343,1,5.0,6.0,Tuesday,2011-11
7190,2011-11-01,4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239,1,7.0,8.0,Tuesday,2011-11
7191,2011-11-01,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.194,0,18.0,18.0,Tuesday,2011-11
7192,2011-11-01,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194,3,90.0,93.0,Tuesday,2011-11
7193,2011-11-01,4,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.194,8,246.0,254.0,Tuesday,2011-11
7194,2011-11-01,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,17,402.0,419.0,Tuesday,2011-11
7195,2011-11-01,4,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642,16,206.0,222.0,Tuesday,2011-11
7196,2011-11-01,4,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343,21,114.0,135.0,Tuesday,2011-11
7197,2011-11-01,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,16,101.0,117.0,Tuesday,2011-11
7198,2011-11-01,4,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896,23,153.0,176.0,Tuesday,2011-11
7199,2011-11-01,4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.194,20,147.0,167.0,Tuesday,2011-11
7200,2011-11-01,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537,32,118.0,150.0,Tuesday,2011-11
7201,2011-11-01,4,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343,38,148.0,186.0,Tuesday,2011-11
7202,2011-11-01,4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642,46,252.0,298.0,Tuesday,2011-11
7203,2011-11-01,4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642,36,470.0,506.0,Tuesday,2011-11
7204,2011-11-01,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,39,421.0,460.0,Tuesday,2011-11
7205,2011-11-01,4,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,39,274.0,313.0,Tuesday,2011-11
7206,2011-11-01,4,0,11,20,0,2,1,1,0.4,0.4091,0.71,0.0,18,191.0,209.0,Tuesday,2011-11
7207,2011-11-01,4,0,11,21,0,2,1,1,0.36,0.3788,0.81,0.0,13,114.0,127.0,Tuesday,2011-11
7208,2011-11-01,4,0,11,22,0,2,1,1,0.36,0.3788,0.81,0.0,5,91.0,96.0,Tuesday,2011-11
7209,2011-11-01,4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0.0,11,61.0,72.0,Tuesday,2011-11
7210,2011-11-02,4,0,11,0,0,3,1,1,0.32,0.3485,0.87,0.0,0,19.0,19.0,Wednesday,2011-11
7211,2011-11-02,4,0,11,1,0,3,1,1,0.3,0.3333,0.87,0.0,2,8.0,10.0,Wednesday,2011-11
7212,2011-11-02,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0.0,0,2.0,2.0,Wednesday,2011-11
7213,2011-11-02,4,0,11,3,0,3,1,1,0.3,0.3333,0.75,0.0,0,2.0,2.0,Wednesday,2011-11
7214,2011-11-02,4,0,11,4,0,3,1,1,0.3,0.3333,0.87,0.0,0,4.0,4.0,Wednesday,2011-11
7215,2011-11-02,4,0,11,5,0,3,1,1,0.3,0.3333,0.81,0.0,0,27.0,27.0,Wednesday,2011-11
7216,2011-11-02,4,0,11,6,0,3,1,1,0.3,0.3333,0.81,0.0,1,91.0,92.0,Wednesday,2011-11
7217,2011-11-02,4,0,11,7,0,3,1,1,0.3,0.3333,0.81,0.0,11,240.0,251.0,Wednesday,2011-11
7218,2011-11-02,4,0,11,8,0,3,1,1,0.32,0.3485,0.87,0.0,20,452.0,472.0,Wednesday,2011-11
7219,2011-11-02,4,0,11,9,0,3,1,1,0.34,0.3636,0.87,0.0,15,213.0,228.0,Wednesday,2011-11
7220,2011-11-02,4,0,11,10,0,3,1,1,0.4,0.4091,0.71,0.0896,25,108.0,133.0,Wednesday,2011-11
7221,2011-11-02,4,0,11,11,0,3,1,1,0.42,0.4242,0.71,0.1343,27,117.0,144.0,Wednesday,2011-11
7222,2011-11-02,4,0,11,12,0,3,1,1,0.46,0.4545,0.55,0.1642,32,157.0,189.0,Wednesday,2011-11
7223,2011-11-02,4,0,11,13,0,3,1,1,0.48,0.4697,0.48,0.1642,22,139.0,161.0,Wednesday,2011-11
7224,2011-11-02,4,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642,40,132.0,172.0,Wednesday,2011-11
7225,2011-11-02,4,0,11,15,0,3,1,1,0.48,0.4697,0.51,0.1642,26,161.0,187.0,Wednesday,2011-11
7226,2011-11-02,4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045,35,231.0,266.0,Wednesday,2011-11
7227,2011-11-02,4,0,11,17,0,3,1,1,0.44,0.4394,0.62,0.194,30,523.0,553.0,Wednesday,2011-11
7228,2011-11-02,4,0,11,18,0,3,1,1,0.42,0.4242,0.71,0.1642,31,448.0,479.0,Wednesday,2011-11
7229,2011-11-02,4,0,11,19,0,3,1,1,0.4,0.4091,0.76,0.1343,25,257.0,282.0,Wednesday,2011-11
7230,2011-11-02,4,0,11,20,0,3,1,1,0.4,0.4091,0.66,0.1343,5,177.0,182.0,Wednesday,2011-11
7231,2011-11-02,4,0,11,21,0,3,1,1,0.38,0.3939,0.71,0.1343,13,155.0,168.0,Wednesday,2011-11
7232,2011-11-02,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,7,99.0,106.0,Wednesday,2011-11
7233,2011-11-02,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896,3,54.0,57.0,Wednesday,2011-11
7234,2011-11-03,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,3,28.0,31.0,Thursday,2011-11
7235,2011-11-03,4,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343,3,12.0,15.0,Thursday,2011-11
7236,2011-11-03,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,2,5.0,7.0,Thursday,2011-11
7237,2011-11-03,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343,1,4.0,5.0,Thursday,2011-11
7238,2011-11-03,4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,1,3.0,4.0,Thursday,2011-11
7239,2011-11-03,4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,1,27.0,28.0,Thursday,2011-11
7240,2011-11-03,4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.194,3,96.0,99.0,Thursday,2011-11
7241,2011-11-03,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,12,280.0,292.0,Thursday,2011-11
7242,2011-11-03,4,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896,8,394.0,402.0,Thursday,2011-11
7243,2011-11-03,4,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.194,9,155.0,164.0,Thursday,2011-11
7244,2011-11-03,4,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.194,12,98.0,110.0,Thursday,2011-11
7245,2011-11-03,4,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.194,12,108.0,120.0,Thursday,2011-11
7246,2011-11-03,4,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.194,17,162.0,179.0,Thursday,2011-11
7247,2011-11-03,4,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,19,150.0,169.0,Thursday,2011-11
7248,2011-11-03,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,32,120.0,152.0,Thursday,2011-11
7249,2011-11-03,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,24,138.0,162.0,Thursday,2011-11
7250,2011-11-03,4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.194,33,234.0,267.0,Thursday,2011-11
7251,2011-11-03,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,33,465.0,498.0,Thursday,2011-11
7252,2011-11-03,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,24,409.0,433.0,Thursday,2011-11
7253,2011-11-03,4,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,18,234.0,252.0,Thursday,2011-11
7254,2011-11-03,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,11,198.0,209.0,Thursday,2011-11
7255,2011-11-03,4,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343,4,140.0,144.0,Thursday,2011-11
7256,2011-11-03,4,0,11,22,0,4,1,1,0.4,0.4091,0.82,0.0,21,116.0,137.0,Thursday,2011-11
7257,2011-11-03,4,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896,15,80.0,95.0,Thursday,2011-11
7258,2011-11-04,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0.0,11,32.0,43.0,Friday,2011-11
7259,2011-11-04,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0.0,1,16.0,17.0,Friday,2011-11
7260,2011-11-04,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0.0,2,8.0,10.0,Friday,2011-11
7261,2011-11-04,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,1,7.0,8.0,Friday,2011-11
7262,2011-11-04,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,1,6.0,7.0,Friday,2011-11
7263,2011-11-04,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0.0,0,23.0,23.0,Friday,2011-11
7264,2011-11-04,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,2,64.0,66.0,Friday,2011-11
7265,2011-11-04,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,10,235.0,245.0,Friday,2011-11
7266,2011-11-04,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,8,387.0,395.0,Friday,2011-11
7267,2011-11-04,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,15,239.0,254.0,Friday,2011-11
7268,2011-11-04,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,19,115.0,134.0,Friday,2011-11
7269,2011-11-04,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,34,128.0,162.0,Friday,2011-11
7270,2011-11-04,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,44,153.0,197.0,Friday,2011-11
7271,2011-11-04,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,33,161.0,194.0,Friday,2011-11
7272,2011-11-04,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147.0,201.0,Friday,2011-11
7273,2011-11-04,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,45,192.0,237.0,Friday,2011-11
7274,2011-11-04,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,53,237.0,290.0,Friday,2011-11
7275,2011-11-04,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,42,438.0,480.0,Friday,2011-11
7276,2011-11-04,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,35,339.0,374.0,Friday,2011-11
7277,2011-11-04,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,14,182.0,196.0,Friday,2011-11
7278,2011-11-04,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171.0,186.0,Friday,2011-11
7279,2011-11-04,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,8,115.0,123.0,Friday,2011-11
7280,2011-11-04,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,6,109.0,115.0,Friday,2011-11
7281,2011-11-04,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,17,72.0,89.0,Friday,2011-11
7282,2011-11-05,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,4,48.0,52.0,Saturday,2011-11
7283,2011-11-05,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,5,57.0,62.0,Saturday,2011-11
7284,2011-11-05,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,7,24.0,31.0,Saturday,2011-11
7285,2011-11-05,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8.0,8.0,Saturday,2011-11
7286,2011-11-05,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,3,5.0,8.0,Saturday,2011-11
7287,2011-11-05,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,0,2.0,2.0,Saturday,2011-11
7288,2011-11-05,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,3,20.0,23.0,Saturday,2011-11
7289,2011-11-05,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,3,31.0,34.0,Saturday,2011-11
7290,2011-11-05,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,4,80.0,84.0,Saturday,2011-11
7291,2011-11-05,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,30,111.0,141.0,Saturday,2011-11
7292,2011-11-05,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,56,171.0,227.0,Saturday,2011-11
7293,2011-11-05,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,69,169.0,238.0,Saturday,2011-11
7294,2011-11-05,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,137,235.0,372.0,Saturday,2011-11
7295,2011-11-05,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,148,207.0,355.0,Saturday,2011-11
7296,2011-11-05,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,159,227.0,386.0,Saturday,2011-11
7297,2011-11-05,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,141,202.0,343.0,Saturday,2011-11
7298,2011-11-05,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207.0,335.0,Saturday,2011-11
7299,2011-11-05,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,100,234.0,334.0,Saturday,2011-11
7300,2011-11-05,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,52,185.0,237.0,Saturday,2011-11
7301,2011-11-05,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0.0,45,159.0,204.0,Saturday,2011-11
7302,2011-11-05,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0,29,136.0,165.0,Saturday,2011-11
7303,2011-11-05,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0.0,19,99.0,118.0,Saturday,2011-11
7304,2011-11-05,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0.0,10,72.0,82.0,Saturday,2011-11
7305,2011-11-05,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0.0,4,81.0,85.0,Saturday,2011-11
7306,2011-11-06,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0,10,65.0,75.0,Sunday,2011-11
7307,2011-11-06,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0,11,104.0,115.0,Sunday,2011-11
7308,2011-11-06,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0,6,23.0,29.0,Sunday,2011-11
7309,2011-11-06,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,5,4.0,9.0,Sunday,2011-11
7310,2011-11-06,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0,0,6.0,6.0,Sunday,2011-11
7311,2011-11-06,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,0,5.0,5.0,Sunday,2011-11
7312,2011-11-06,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,5,11.0,16.0,Sunday,2011-11
7313,2011-11-06,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,4,24.0,28.0,Sunday,2011-11
7314,2011-11-06,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,19,71.0,90.0,Sunday,2011-11
7315,2011-11-06,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,36,134.0,170.0,Sunday,2011-11
7316,2011-11-06,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,76,186.0,262.0,Sunday,2011-11
7317,2011-11-06,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,104,216.0,320.0,Sunday,2011-11
7318,2011-11-06,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0.0,120,226.0,346.0,Sunday,2011-11
7319,2011-11-06,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,105,209.0,314.0,Sunday,2011-11
7320,2011-11-06,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194,101,219.0,320.0,Sunday,2011-11
7321,2011-11-06,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.194,96,210.0,306.0,Sunday,2011-11
7322,2011-11-06,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,84,263.0,347.0,Sunday,2011-11
7323,2011-11-06,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,71,185.0,256.0,Sunday,2011-11
7324,2011-11-06,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,39,146.0,185.0,Sunday,2011-11
7325,2011-11-06,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,21,130.0,151.0,Sunday,2011-11
7326,2011-11-06,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,16,100.0,116.0,Sunday,2011-11
7327,2011-11-06,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,11,77.0,88.0,Sunday,2011-11
7328,2011-11-06,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0.0,5,40.0,45.0,Sunday,2011-11
7329,2011-11-06,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,7,43.0,50.0,Sunday,2011-11
7330,2011-11-07,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0.0,1,14.0,15.0,Monday,2011-11
7331,2011-11-07,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,2,6.0,8.0,Monday,2011-11
7332,2011-11-07,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0.0,0,2.0,2.0,Monday,2011-11
7333,2011-11-07,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0.0,0,3.0,3.0,Monday,2011-11
7334,2011-11-07,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0.0,2,4.0,6.0,Monday,2011-11
7335,2011-11-07,4,0,11,5,0,1,1,1,0.3,0.3333,0.93,0.0,1,25.0,26.0,Monday,2011-11
7336,2011-11-07,4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0.0,2,97.0,99.0,Monday,2011-11
7337,2011-11-07,4,0,11,7,0,1,1,2,0.28,0.3182,0.93,0.0,6,305.0,311.0,Monday,2011-11
7338,2011-11-07,4,0,11,8,0,1,1,2,0.3,0.3182,1.0,0.0896,13,397.0,410.0,Monday,2011-11
7339,2011-11-07,4,0,11,9,0,1,1,2,0.34,0.3333,1.0,0.1343,18,156.0,174.0,Monday,2011-11
7340,2011-11-07,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,28,95.0,123.0,Monday,2011-11
7341,2011-11-07,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,28,100.0,128.0,Monday,2011-11
7342,2011-11-07,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0,21,158.0,179.0,Monday,2011-11
7343,2011-11-07,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,32,157.0,189.0,Monday,2011-11
7344,2011-11-07,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,30,115.0,145.0,Monday,2011-11
7345,2011-11-07,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,38,132.0,170.0,Monday,2011-11
7346,2011-11-07,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0.0,40,255.0,295.0,Monday,2011-11
7347,2011-11-07,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,39,489.0,528.0,Monday,2011-11
7348,2011-11-07,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,18,407.0,425.0,Monday,2011-11
7349,2011-11-07,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0.0,20,280.0,300.0,Monday,2011-11
7350,2011-11-07,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0.0,17,187.0,204.0,Monday,2011-11
7351,2011-11-07,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,10,129.0,139.0,Monday,2011-11
7352,2011-11-07,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,6,102.0,108.0,Monday,2011-11
7353,2011-11-07,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,1,47.0,48.0,Monday,2011-11
